X,Y,click
17.0,83.0,0.0
13.0,79.0,0.0
9.0,74.0,0.0
5.0,68.0,0.0
1.0,61.0,0.0
149.0,120.0,0.0
145.0,111.0,1.0
145.0,111.0,0.0
141.0,120.0,0.0
137.0,128.0,0.0
133.0,135.0,0.0
129.0,141.0,0.0
125.0,146.0,0.0
121.0,150.0,0.0
117.0,153.0,0.0
113.0,155.0,0.0
109.0,156.0,0.0
105.0,156.0,0.0
101.0,155.0,0.0
97.0,153.0,0.0
93.0,150.0,0.0
89.0,146.0,0.0
85.0,141.0,0.0
81.0,135.0,0.0
77.0,128.0,0.0
73.0,120.0,0.0
69.0,111.0,0.0
65.0,101.0,0.0
61.0,91.0,0.0
57.0,81.0,0.0
53.0,71.0,0.0
49.0,61.0,0.0
45.0,51.0,1.0
45.0,51.0,0.0
41.0,60.0,0.0
37.0,68.0,0.0
33.0,75.0,0.0
29.0,81.0,0.0
25.0,86.0,0.0
21.0,90.0,0.0
17.0,93.0,0.0
13.0,95.0,0.0
9.0,96.0,0.0
5.0,96.0,0.0
1.0,95.0,0.0
141.0,47.0,0.0
137.0,44.0,0.0
133.0,40.0,0.0
129.0,35.0,0.0
125.0,29.0,0.0
121.0,22.0,1.0
121.0,22.0,0.0
117.0,31.0,0.0
113.0,39.0,0.0
109.0,46.0,0.0
105.0,52.0,0.0
101.0,57.0,0.0
97.0,61.0,0.0
93.0,64.0,0.0
89.0,66.0,0.0
85.0,67.0,0.0
81.0,67.0,0.0
77.0,66.0,0.0
73.0,64.0,0.0
69.0,61.0,0.0
65.0,57.0,0.0
61.0,52.0,0.0
57.0,46.0,0.0
53.0,39.0,1.0
53.0,39.0,0.0
49.0,48.0,0.0
45.0,56.0,0.0
41.0,63.0,0.0
37.0,69.0,0.0
33.0,74.0,0.0
29.0,78.0,0.0
25.0,81.0,0.0
21.0,83.0,0.0
17.0,84.0,0.0
13.0,84.0,0.0
9.0,83.0,0.0
5.0,81.0,0.0
1.0,78.0,0.0
149.0,98.0,0.0
145.0,93.0,0.0
141.0,87.0,0.0
137.0,80.0,0.0
133.0,72.0,1.0
133.0,72.0,0.0
129.0,81.0,0.0
125.0,89.0,0.0
121.0,96.0,0.0
117.0,102.0,0.0
113.0,107.0,0.0
109.0,111.0,0.0
105.0,114.0,0.0
101.0,116.0,0.0
97.0,117.0,0.0
93.0,117.0,0.0
89.0,116.0,0.0
85.0,114.0,0.0
81.0,111.0,0.0
77.0,107.0,0.0
73.0,102.0,0.0
69.0,96.0,0.0
65.0,89.0,0.0
61.0,81.0,0.0
57.0,72.0,0.0
53.0,62.0,0.0
49.0,52.0,1.0
49.0,52.0,0.0
45.0,61.0,0.0
41.0,69.0,0.0
37.0,76.0,0.0
33.0,82.0,0.0
29.0,87.0,0.0
25.0,91.0,0.0
21.0,94.0,0.0
17.0,96.0,0.0
13.0,97.0,0.0
9.0,97.0,0.0
5.0,96.0,0.0
1.0,94.0,0.0
141.0,58.0,0.0
137.0,54.0,0.0
133.0,49.0,0.0
129.0,43.0,0.0
125.0,36.0,1.0
125.0,36.0,0.0
121.0,45.0,0.0
117.0,53.0,0.0
113.0,60.0,0.0
109.0,66.0,0.0
105.0,71.0,0.0
101.0,75.0,0.0
97.0,78.0,0.0
93.0,80.0,0.0
89.0,81.0,0.0
85.0,81.0,0.0
81.0,80.0,0.0
77.0,78.0,0.0
73.0,75.0,0.0
69.0,71.0,0.0
65.0,66.0,0.0
61.0,60.0,0.0
57.0,53.0,0.0
53.0,45.0,0.0
49.0,36.0,1.0
49.0,36.0,0.0
45.0,45.0,0.0
41.0,53.0,0.0
37.0,60.0,0.0
33.0,66.0,0.0
29.0,71.0,0.0
25.0,75.0,0.0
21.0,78.0,0.0
17.0,80.0,0.0
13.0,81.0,0.0
9.0,81.0,0.0
5.0,80.0,0.0
1.0,78.0,0.0
149.0,157.0,0.0
145.0,153.0,0.0
141.0,148.0,0.0
137.0,142.0,0.0
133.0,135.0,0.0
129.0,127.0,1.0
129.0,127.0,0.0
125.0,136.0,0.0
121.0,144.0,0.0
117.0,151.0,0.0
113.0,157.0,0.0
109.0,162.0,0.0
105.0,166.0,0.0
101.0,169.0,0.0
97.0,171.0,0.0
93.0,172.0,0.0
89.0,172.0,0.0
85.0,171.0,0.0
81.0,169.0,0.0
77.0,166.0,0.0
73.0,162.0,0.0
69.0,157.0,0.0
65.0,151.0,0.0
61.0,144.0,0.0
57.0,136.0,0.0
53.0,127.0,0.0
49.0,117.0,0.0
45.0,107.0,0.0
41.0,97.0,0.0
37.0,87.0,0.0
33.0,77.0,0.0
29.0,67.0,0.0
25.0,57.0,1.0
25.0,57.0,0.0
21.0,66.0,0.0
17.0,74.0,0.0
13.0,81.0,0.0
9.0,87.0,0.0
5.0,92.0,0.0
1.0,96.0,0.0
141.0,98.0,0.0
137.0,100.0,0.0
133.0,101.0,0.0
129.0,101.0,0.0
125.0,100.0,0.0
121.0,98.0,0.0
117.0,95.0,0.0
113.0,91.0,0.0
109.0,86.0,0.0
105.0,80.0,1.0
105.0,80.0,0.0
101.0,89.0,0.0
97.0,97.0,0.0
93.0,104.0,0.0
89.0,110.0,0.0
85.0,115.0,0.0
81.0,119.0,0.0
77.0,122.0,0.0
73.0,124.0,0.0
69.0,125.0,0.0
65.0,125.0,0.0
61.0,124.0,0.0
57.0,122.0,0.0
53.0,119.0,0.0
49.0,115.0,0.0
45.0,110.0,0.0
41.0,104.0,0.0
37.0,97.0,0.0
33.0,89.0,0.0
29.0,80.0,0.0
25.0,70.0,0.0
21.0,60.0,0.0
17.0,50.0,1.0
17.0,50.0,0.0
13.0,59.0,0.0
9.0,67.0,0.0
5.0,74.0,0.0
1.0,80.0,0.0
149.0,31.0,0.0
145.0,35.0,0.0
141.0,38.0,0.0
137.0,40.0,0.0
133.0,41.0,0.0
129.0,41.0,0.0
125.0,40.0,0.0
121.0,38.0,0.0
117.0,35.0,0.0
113.0,31.0,0.0
109.0,26.0,1.0
109.0,26.0,0.0
105.0,35.0,0.0
101.0,43.0,0.0
97.0,50.0,0.0
93.0,56.0,0.0
89.0,61.0,0.0
85.0,65.0,0.0
81.0,68.0,0.0
77.0,70.0,0.0
73.0,71.0,0.0
69.0,71.0,0.0
65.0,70.0,0.0
61.0,68.0,0.0
57.0,65.0,0.0
53.0,61.0,0.0
49.0,56.0,0.0
45.0,50.0,0.0
41.0,43.0,1.0
41.0,43.0,0.0
37.0,52.0,0.0
33.0,60.0,0.0
29.0,67.0,0.0
25.0,73.0,0.0
21.0,78.0,0.0
17.0,82.0,0.0
13.0,85.0,0.0
9.0,87.0,0.0
5.0,88.0,0.0
1.0,88.0,0.0
141.0,116.0,0.0
137.0,114.0,0.0
133.0,111.0,0.0
129.0,107.0,0.0
125.0,102.0,0.0
121.0,96.0,0.0
117.0,89.0,0.0
113.0,81.0,0.0
109.0,72.0,1.0
109.0,72.0,0.0
105.0,81.0,0.0
101.0,89.0,0.0
97.0,96.0,0.0
93.0,102.0,0.0
89.0,107.0,0.0
85.0,111.0,0.0
81.0,114.0,0.0
77.0,116.0,0.0
73.0,117.0,0.0
69.0,117.0,0.0
65.0,116.0,0.0
61.0,114.0,0.0
57.0,111.0,0.0
53.0,107.0,0.0
49.0,102.0,0.0
45.0,96.0,0.0
41.0,89.0,0.0
37.0,81.0,0.0
33.0,72.0,0.0
29.0,62.0,0.0
25.0,52.0,0.0
21.0,42.0,0.0
17.0,32.0,1.0
17.0,32.0,0.0
13.0,41.0,0.0
9.0,49.0,0.0
5.0,56.0,0.0
1.0,62.0,0.0
149.0,9.0,0.0
145.0,13.0,0.0
141.0,16.0,0.0
137.0,18.0,0.0
133.0,19.0,0.0
129.0,19.0,0.0
125.0,18.0,0.0
121.0,16.0,0.0
117.0,13.0,0.0
113.0,9.0,1.0
113.0,9.0,0.0
109.0,18.0,0.0
105.0,26.0,0.0
101.0,33.0,0.0
97.0,39.0,0.0
93.0,44.0,0.0
89.0,48.0,0.0
85.0,51.0,0.0
81.0,53.0,0.0
77.0,54.0,0.0
73.0,54.0,0.0
69.0,53.0,0.0
65.0,51.0,0.0
61.0,48.0,0.0
57.0,44.0,0.0
53.0,39.0,0.0
49.0,33.0,1.0
49.0,33.0,0.0
45.0,42.0,0.0
41.0,50.0,0.0
37.0,57.0,0.0
33.0,63.0,0.0
29.0,68.0,0.0
25.0,72.0,0.0
21.0,75.0,0.0
17.0,77.0,0.0
13.0,78.0,0.0
9.0,78.0,0.0
5.0,77.0,0.0
1.0,75.0,0.0
141.0,117.0,0.0
137.0,113.0,0.0
133.0,108.0,0.0
129.0,102.0,1.0
129.0,102.0,0.0
125.0,111.0,0.0
121.0,119.0,0.0
117.0,126.0,0.0
113.0,132.0,0.0
109.0,137.0,0.0
105.0,141.0,0.0
101.0,144.0,0.0
97.0,146.0,0.0
93.0,147.0,0.0
89.0,147.0,0.0
85.0,146.0,0.0
81.0,144.0,0.0
77.0,141.0,0.0
73.0,137.0,0.0
69.0,132.0,0.0
65.0,126.0,0.0
61.0,119.0,0.0
57.0,111.0,0.0
53.0,102.0,0.0
49.0,92.0,0.0
45.0,82.0,0.0
41.0,72.0,0.0
37.0,62.0,0.0
33.0,52.0,1.0
33.0,52.0,0.0
29.0,61.0,0.0
25.0,69.0,0.0
21.0,76.0,0.0
17.0,82.0,0.0
13.0,87.0,0.0
9.0,91.0,0.0
5.0,94.0,0.0
1.0,96.0,0.0
149.0,97.0,0.0
145.0,97.0,0.0
141.0,96.0,0.0
137.0,94.0,0.0
133.0,91.0,0.0
129.0,87.0,0.0
125.0,82.0,0.0
121.0,76.0,0.0
117.0,69.0,0.0
113.0,61.0,0.0
109.0,52.0,1.0
109.0,52.0,0.0
105.0,61.0,0.0
101.0,69.0,0.0
97.0,76.0,0.0
93.0,82.0,0.0
89.0,87.0,0.0
85.0,91.0,0.0
81.0,94.0,0.0
77.0,96.0,0.0
73.0,97.0,0.0
69.0,97.0,0.0
65.0,96.0,0.0
61.0,94.0,0.0
57.0,91.0,0.0
53.0,87.0,0.0
49.0,82.0,0.0
45.0,76.0,0.0
41.0,69.0,0.0
37.0,61.0,0.0
33.0,52.0,1.0
33.0,52.0,0.0
29.0,61.0,0.0
25.0,69.0,0.0
21.0,76.0,0.0
17.0,82.0,0.0
13.0,87.0,0.0
9.0,91.0,0.0
5.0,94.0,0.0
1.0,96.0,0.0
141.0,120.0,0.0
137.0,120.0,0.0
133.0,119.0,0.0
129.0,117.0,0.0
125.0,114.0,0.0
121.0,110.0,0.0
117.0,105.0,0.0
113.0,99.0,0.0
109.0,92.0,0.0
105.0,84.0,0.0
101.0,75.0,0.0
97.0,65.0,0.0
93.0,55.0,1.0
93.0,55.0,0.0
89.0,64.0,1.0
89.0,64.0,0.0
85.0,73.0,0.0
81.0,81.0,0.0
77.0,88.0,0.0
73.0,94.0,0.0
69.0,99.0,0.0
65.0,103.0,0.0
61.0,106.0,0.0
57.0,108.0,0.0
53.0,109.0,0.0
49.0,109.0,0.0
45.0,108.0,0.0
41.0,106.0,0.0
37.0,103.0,0.0
33.0,99.0,0.0
29.0,94.0,0.0
25.0,88.0,0.0
21.0,81.0,0.0
17.0,73.0,0.0
13.0,64.0,0.0
9.0,54.0,1.0
9.0,54.0,0.0
5.0,63.0,0.0
1.0,71.0,0.0
149.0,40.0,0.0
145.0,46.0,0.0
141.0,51.0,0.0
137.0,55.0,0.0
133.0,58.0,0.0
129.0,60.0,0.0
125.0,61.0,0.0
121.0,61.0,0.0
117.0,60.0,0.0
113.0,58.0,0.0
109.0,55.0,0.0
105.0,51.0,0.0
101.0,46.0,1.0
101.0,46.0,0.0
97.0,55.0,0.0
93.0,63.0,0.0
89.0,70.0,0.0
85.0,76.0,0.0
81.0,81.0,0.0
77.0,85.0,0.0
73.0,88.0,0.0
69.0,90.0,0.0
65.0,91.0,0.0
61.0,91.0,0.0
57.0,90.0,0.0
53.0,88.0,0.0
49.0,85.0,0.0
45.0,81.0,0.0
41.0,76.0,0.0
37.0,70.0,0.0
33.0,63.0,1.0
33.0,63.0,0.0
29.0,72.0,0.0
25.0,80.0,0.0
21.0,87.0,0.0
17.0,93.0,0.0
13.0,98.0,0.0
9.0,102.0,0.0
5.0,105.0,0.0
1.0,107.0,0.0
141.0,92.0,0.0
137.0,92.0,0.0
133.0,91.0,0.0
129.0,89.0,0.0
125.0,86.0,0.0
121.0,82.0,0.0
117.0,77.0,0.0
113.0,71.0,0.0
109.0,64.0,0.0
105.0,56.0,0.0
101.0,47.0,0.0
97.0,37.0,1.0
97.0,37.0,0.0
93.0,46.0,0.0
89.0,54.0,0.0
85.0,61.0,0.0
81.0,67.0,0.0
77.0,72.0,0.0
73.0,76.0,0.0
69.0,79.0,0.0
65.0,81.0,0.0
61.0,82.0,0.0
57.0,82.0,0.0
53.0,81.0,0.0
49.0,79.0,0.0
45.0,76.0,0.0
41.0,72.0,0.0
37.0,67.0,0.0
33.0,61.0,0.0
29.0,54.0,0.0
25.0,46.0,1.0
25.0,46.0,0.0
21.0,55.0,0.0
17.0,63.0,0.0
13.0,70.0,0.0
9.0,76.0,0.0
5.0,81.0,0.0
1.0,85.0,0.0
149.0,54.0,0.0
145.0,56.0,0.0
141.0,57.0,0.0
137.0,57.0,0.0
133.0,56.0,0.0
129.0,54.0,0.0
125.0,51.0,0.0
121.0,47.0,0.0
117.0,42.0,0.0
113.0,36.0,0.0
109.0,29.0,1.0
109.0,29.0,0.0
105.0,38.0,0.0
101.0,46.0,0.0
97.0,53.0,0.0
93.0,59.0,0.0
89.0,64.0,0.0
85.0,68.0,0.0
81.0,71.0,0.0
77.0,73.0,0.0
73.0,74.0,0.0
69.0,74.0,0.0
65.0,73.0,0.0
61.0,71.0,0.0
57.0,68.0,0.0
53.0,64.0,0.0
49.0,59.0,0.0
45.0,53.0,0.0
41.0,46.0,1.0
41.0,46.0,0.0
37.0,55.0,0.0
33.0,63.0,0.0
29.0,70.0,0.0
25.0,76.0,0.0
21.0,81.0,0.0
17.0,85.0,0.0
13.0,88.0,0.0
9.0,90.0,0.0
5.0,91.0,0.0
1.0,91.0,0.0
141.0,130.0,0.0
137.0,128.0,0.0
133.0,125.0,0.0
129.0,121.0,0.0
125.0,116.0,0.0
121.0,110.0,0.0
117.0,103.0,0.0
113.0,95.0,0.0
109.0,86.0,0.0
105.0,76.0,1.0
105.0,76.0,0.0
101.0,85.0,0.0
97.0,93.0,0.0
93.0,100.0,0.0
89.0,106.0,0.0
85.0,111.0,0.0
81.0,115.0,0.0
77.0,118.0,0.0
73.0,120.0,0.0
69.0,121.0,0.0
65.0,121.0,0.0
61.0,120.0,0.0
57.0,118.0,0.0
53.0,115.0,0.0
49.0,111.0,0.0
45.0,106.0,0.0
41.0,100.0,0.0
37.0,93.0,0.0
33.0,85.0,0.0
29.0,76.0,0.0
25.0,66.0,0.0
21.0,56.0,1.0
21.0,56.0,0.0
17.0,65.0,0.0
13.0,73.0,0.0
9.0,80.0,0.0
5.0,86.0,0.0
1.0,91.0,0.0
149.0,59.0,0.0
145.0,62.0,0.0
141.0,64.0,0.0
137.0,65.0,0.0
133.0,65.0,0.0
129.0,64.0,0.0
125.0,62.0,0.0
121.0,59.0,0.0
117.0,55.0,0.0
113.0,50.0,0.0
109.0,44.0,0.0
105.0,37.0,1.0
105.0,37.0,0.0
101.0,46.0,0.0
97.0,54.0,0.0
93.0,61.0,0.0
89.0,67.0,0.0
85.0,72.0,0.0
81.0,76.0,0.0
77.0,79.0,0.0
73.0,81.0,0.0
69.0,82.0,0.0
65.0,82.0,0.0
61.0,81.0,0.0
57.0,79.0,0.0
53.0,76.0,0.0
49.0,72.0,0.0
45.0,67.0,0.0
41.0,61.0,0.0
37.0,54.0,0.0
33.0,46.0,0.0
29.0,37.0,1.0
29.0,37.0,0.0
25.0,46.0,0.0
21.0,54.0,0.0
17.0,61.0,0.0
13.0,67.0,0.0
9.0,72.0,0.0
5.0,76.0,0.0
1.0,79.0,0.0
141.0,76.0,0.0
137.0,77.0,0.0
133.0,77.0,0.0
129.0,76.0,0.0
125.0,74.0,0.0
121.0,71.0,0.0
117.0,67.0,0.0
113.0,62.0,0.0
109.0,56.0,0.0
105.0,49.0,1.0
105.0,49.0,0.0
101.0,58.0,0.0
97.0,66.0,0.0
93.0,73.0,0.0
89.0,79.0,0.0
85.0,84.0,0.0
81.0,88.0,0.0
77.0,91.0,0.0
73.0,93.0,0.0
69.0,94.0,0.0
65.0,94.0,0.0
61.0,93.0,0.0
57.0,91.0,0.0
53.0,88.0,0.0
49.0,84.0,0.0
45.0,79.0,0.0
41.0,73.0,0.0
37.0,66.0,0.0
33.0,58.0,1.0
33.0,58.0,0.0
29.0,67.0,0.0
25.0,75.0,0.0
21.0,82.0,0.0
17.0,88.0,0.0
13.0,93.0,0.0
9.0,97.0,0.0
5.0,100.0,0.0
1.0,102.0,0.0
149.0,145.0,0.0
145.0,145.0,0.0
141.0,144.0,0.0
137.0,142.0,0.0
133.0,139.0,0.0
129.0,135.0,0.0
125.0,130.0,0.0
121.0,124.0,0.0
117.0,117.0,0.0
113.0,109.0,0.0
109.0,100.0,0.0
105.0,90.0,1.0
105.0,90.0,0.0
101.0,99.0,0.0
97.0,107.0,0.0
93.0,114.0,0.0
89.0,120.0,0.0
85.0,125.0,0.0
81.0,129.0,0.0
77.0,132.0,0.0
73.0,134.0,0.0
69.0,135.0,0.0
65.0,135.0,0.0
61.0,134.0,0.0
57.0,132.0,0.0
53.0,129.0,0.0
49.0,125.0,0.0
45.0,120.0,0.0
41.0,114.0,0.0
37.0,107.0,0.0
33.0,99.0,0.0
29.0,90.0,0.0
25.0,80.0,0.0
21.0,70.0,0.0
17.0,60.0,1.0
17.0,60.0,0.0
13.0,69.0,0.0
9.0,77.0,0.0
5.0,84.0,0.0
1.0,90.0,0.0
141.0,49.0,0.0
137.0,53.0,0.0
133.0,56.0,0.0
129.0,58.0,0.0
125.0,59.0,0.0
121.0,59.0,0.0
117.0,58.0,0.0
113.0,56.0,0.0
109.0,53.0,0.0
105.0,49.0,0.0
101.0,44.0,0.0
97.0,38.0,1.0
97.0,38.0,0.0
93.0,47.0,0.0
89.0,55.0,0.0
85.0,62.0,0.0
81.0,68.0,0.0
77.0,73.0,0.0
73.0,77.0,0.0
69.0,80.0,0.0
65.0,82.0,0.0
61.0,83.0,0.0
57.0,83.0,0.0
53.0,82.0,0.0
49.0,80.0,0.0
45.0,77.0,0.0
41.0,73.0,0.0
37.0,68.0,1.0
37.0,68.0,0.0
33.0,77.0,0.0
29.0,85.0,0.0
25.0,92.0,0.0
21.0,98.0,0.0
17.0,103.0,0.0
13.0,107.0,0.0
9.0,110.0,0.0
5.0,112.0,0.0
1.0,113.0,0.0
149.0,127.0,0.0
145.0,126.0,0.0
141.0,124.0,0.0
137.0,121.0,0.0
133.0,117.0,0.0
129.0,112.0,0.0
125.0,106.0,0.0
121.0,99.0,0.0
117.0,91.0,0.0
113.0,82.0,1.0
113.0,82.0,0.0
109.0,91.0,0.0
105.0,99.0,0.0
101.0,106.0,0.0
97.0,112.0,0.0
93.0,117.0,0.0
89.0,121.0,0.0
85.0,124.0,0.0
81.0,126.0,0.0
77.0,127.0,0.0
73.0,127.0,0.0
69.0,126.0,0.0
65.0,124.0,0.0
61.0,121.0,0.0
57.0,117.0,0.0
53.0,112.0,0.0
49.0,106.0,0.0
45.0,99.0,0.0
41.0,91.0,0.0
37.0,82.0,0.0
33.0,72.0,0.0
29.0,62.0,0.0
25.0,52.0,1.0
25.0,52.0,0.0
21.0,61.0,0.0
17.0,69.0,0.0
13.0,76.0,0.0
9.0,82.0,0.0
5.0,87.0,0.0
1.0,91.0,0.0
141.0,187.0,0.0
137.0,189.0,0.0
133.0,190.0,0.0
129.0,190.0,0.0
125.0,189.0,0.0
121.0,187.0,0.0
117.0,184.0,0.0
113.0,180.0,0.0
109.0,175.0,0.0
105.0,169.0,0.0
101.0,162.0,0.0
97.0,154.0,0.0
93.0,145.0,0.0
89.0,135.0,0.0
85.0,125.0,0.0
81.0,115.0,0.0
77.0,105.0,0.0
73.0,95.0,1.0
73.0,95.0,0.0
69.0,104.0,0.0
65.0,112.0,0.0
61.0,119.0,0.0
57.0,125.0,0.0
53.0,130.0,0.0
49.0,134.0,0.0
45.0,137.0,0.0
41.0,139.0,0.0
37.0,140.0,0.0
33.0,140.0,0.0
29.0,139.0,0.0
431.0,6.0,0.0
427.0,14.0,0.0
423.0,21.0,0.0
419.0,27.0,0.0
415.0,32.0,0.0
411.0,36.0,0.0
407.0,39.0,0.0
403.0,41.0,0.0
399.0,42.0,0.0
395.0,42.0,0.0
391.0,41.0,0.0
387.0,39.0,0.0
383.0,36.0,0.0
379.0,32.0,0.0
375.0,27.0,0.0
371.0,21.0,0.0
367.0,14.0,0.0
363.0,6.0,0.0
359.0,-3.0,1.0
359.0,-3.0,0.0
355.0,6.0,0.0
351.0,14.0,0.0
347.0,21.0,0.0
343.0,27.0,0.0
339.0,32.0,0.0
335.0,36.0,0.0
331.0,39.0,0.0
327.0,41.0,0.0
323.0,42.0,0.0
319.0,42.0,0.0
315.0,41.0,0.0
311.0,39.0,0.0
307.0,36.0,0.0
303.0,32.0,0.0
299.0,27.0,0.0
295.0,21.0,0.0
291.0,14.0,1.0
291.0,14.0,0.0
287.0,23.0,0.0
283.0,31.0,0.0
279.0,38.0,0.0
275.0,44.0,0.0
271.0,49.0,0.0
267.0,53.0,0.0
263.0,56.0,0.0
259.0,58.0,0.0
255.0,59.0,0.0
251.0,59.0,0.0
247.0,58.0,0.0
243.0,56.0,0.0
239.0,53.0,0.0
235.0,49.0,0.0
231.0,44.0,0.0
227.0,38.0,0.0
223.0,31.0,0.0
219.0,23.0,0.0
215.0,14.0,1.0
215.0,14.0,0.0
211.0,23.0,0.0
207.0,31.0,0.0
203.0,38.0,0.0
199.0,44.0,0.0
195.0,49.0,0.0
191.0,53.0,0.0
187.0,56.0,0.0
183.0,58.0,0.0
179.0,59.0,0.0
175.0,59.0,0.0
171.0,58.0,0.0
167.0,56.0,0.0
163.0,53.0,0.0
159.0,49.0,0.0
155.0,44.0,0.0
151.0,38.0,0.0
147.0,31.0,0.0
143.0,23.0,0.0
139.0,14.0,1.0
139.0,14.0,0.0
135.0,23.0,0.0
131.0,31.0,0.0
127.0,38.0,0.0
123.0,44.0,0.0
119.0,49.0,0.0
115.0,53.0,0.0
111.0,56.0,0.0
107.0,58.0,0.0
103.0,59.0,0.0
99.0,59.0,0.0
95.0,58.0,0.0
91.0,56.0,0.0
87.0,53.0,0.0
83.0,49.0,0.0
79.0,44.0,0.0
75.0,38.0,0.0
71.0,31.0,1.0
71.0,31.0,0.0
67.0,40.0,0.0
63.0,48.0,0.0
59.0,55.0,0.0
55.0,61.0,0.0
51.0,66.0,0.0
47.0,70.0,0.0
43.0,73.0,0.0
39.0,75.0,0.0
35.0,76.0,0.0
31.0,76.0,0.0
27.0,75.0,0.0
23.0,73.0,0.0
19.0,70.0,0.0
15.0,66.0,0.0
11.0,61.0,0.0
7.0,55.0,0.0
3.0,48.0,1.0
3.0,48.0,0.0
143.0,102.0,0.0
139.0,110.0,0.0
135.0,117.0,0.0
131.0,123.0,0.0
127.0,128.0,0.0
123.0,132.0,0.0
119.0,135.0,0.0
115.0,137.0,0.0
111.0,138.0,0.0
107.0,138.0,0.0
103.0,137.0,0.0
99.0,135.0,0.0
95.0,132.0,0.0
91.0,128.0,0.0
87.0,123.0,0.0
83.0,117.0,0.0
79.0,110.0,0.0
75.0,102.0,0.0
71.0,93.0,0.0
67.0,83.0,0.0
63.0,73.0,0.0
59.0,63.0,0.0
55.0,53.0,0.0
51.0,43.0,0.0
47.0,33.0,1.0
47.0,33.0,0.0
43.0,42.0,0.0
39.0,50.0,0.0
35.0,57.0,0.0
31.0,63.0,0.0
27.0,68.0,0.0
23.0,72.0,0.0
19.0,75.0,0.0
15.0,77.0,0.0
11.0,78.0,0.0
7.0,78.0,0.0
3.0,77.0,0.0
149.0,-4.0,0.0
145.0,-7.0,0.0
141.0,-11.0,0.0
137.0,-16.0,0.0
133.0,-22.0,1.0
133.0,-22.0,0.0
129.0,-13.0,0.0
125.0,-5.0,0.0
121.0,2.0,0.0
117.0,8.0,0.0
113.0,13.0,0.0
109.0,17.0,0.0
105.0,20.0,0.0
101.0,22.0,0.0
97.0,23.0,0.0
93.0,23.0,0.0
89.0,22.0,0.0
85.0,20.0,0.0
81.0,17.0,0.0
77.0,13.0,1.0
77.0,13.0,0.0
73.0,22.0,0.0
69.0,30.0,0.0
65.0,37.0,0.0
61.0,43.0,0.0
57.0,48.0,0.0
53.0,52.0,0.0
49.0,55.0,0.0
45.0,57.0,0.0
41.0,58.0,0.0
37.0,58.0,0.0
33.0,57.0,0.0
29.0,55.0,0.0
25.0,52.0,1.0
25.0,52.0,0.0
21.0,61.0,0.0
17.0,69.0,0.0
13.0,76.0,0.0
9.0,82.0,0.0
5.0,87.0,0.0
1.0,91.0,0.0
141.0,124.0,0.0
137.0,126.0,0.0
133.0,127.0,0.0
129.0,127.0,0.0
125.0,126.0,0.0
121.0,124.0,0.0
117.0,121.0,0.0
113.0,117.0,0.0
109.0,112.0,0.0
105.0,106.0,0.0
101.0,99.0,0.0
97.0,91.0,0.0
93.0,82.0,0.0
89.0,72.0,0.0
85.0,62.0,0.0
81.0,52.0,0.0
77.0,42.0,1.0
77.0,42.0,0.0
73.0,51.0,0.0
69.0,59.0,0.0
65.0,66.0,0.0
61.0,72.0,0.0
57.0,77.0,0.0
53.0,81.0,0.0
49.0,84.0,0.0
45.0,86.0,0.0
41.0,87.0,0.0
37.0,87.0,0.0
33.0,86.0,0.0
29.0,84.0,0.0
25.0,81.0,0.0
21.0,77.0,0.0
17.0,72.0,0.0
13.0,66.0,0.0
9.0,59.0,0.0
5.0,51.0,0.0
1.0,42.0,1.0
1.0,42.0,0.0
149.0,126.0,0.0
145.0,134.0,0.0
141.0,141.0,0.0
137.0,147.0,0.0
133.0,152.0,0.0
129.0,156.0,0.0
125.0,159.0,0.0
121.0,161.0,0.0
117.0,162.0,0.0
113.0,162.0,0.0
109.0,161.0,0.0
105.0,159.0,0.0
101.0,156.0,0.0
97.0,152.0,0.0
93.0,147.0,0.0
89.0,141.0,0.0
85.0,134.0,0.0
81.0,126.0,0.0
77.0,117.0,0.0
73.0,107.0,0.0
69.0,97.0,0.0
65.0,87.0,0.0
61.0,77.0,0.0
57.0,67.0,0.0
53.0,57.0,0.0
49.0,47.0,1.0
49.0,47.0,0.0
45.0,56.0,0.0
41.0,64.0,0.0
37.0,71.0,0.0
33.0,77.0,0.0
29.0,82.0,0.0
25.0,86.0,0.0
21.0,89.0,0.0
17.0,91.0,0.0
13.0,92.0,0.0
9.0,92.0,0.0
5.0,91.0,0.0
1.0,89.0,0.0
141.0,69.0,0.0
137.0,65.0,0.0
133.0,60.0,0.0
129.0,54.0,0.0
125.0,47.0,0.0
121.0,39.0,1.0
121.0,39.0,0.0
117.0,48.0,0.0
113.0,56.0,0.0
109.0,63.0,0.0
105.0,69.0,0.0
101.0,74.0,0.0
97.0,78.0,0.0
93.0,81.0,0.0
89.0,83.0,0.0
85.0,84.0,0.0
81.0,84.0,0.0
77.0,83.0,0.0
73.0,81.0,0.0
69.0,78.0,0.0
65.0,74.0,0.0
61.0,69.0,0.0
57.0,63.0,0.0
53.0,56.0,0.0
49.0,48.0,1.0
49.0,48.0,0.0
45.0,57.0,0.0
41.0,65.0,0.0
37.0,72.0,0.0
33.0,78.0,0.0
29.0,83.0,0.0
25.0,87.0,0.0
21.0,90.0,0.0
17.0,92.0,0.0
13.0,93.0,0.0
9.0,93.0,0.0
5.0,92.0,0.0
1.0,90.0,0.0
149.0,91.0,0.0
145.0,87.0,0.0
