,X,Y,click
29329,1,107,0
29330,149,122,0
29331,145,126,0
29332,141,129,0
29333,137,131,0
29334,133,132,0
29335,129,132,0
29336,125,131,0
29337,121,129,0
29338,117,126,0
29339,113,122,0
29340,109,117,0
29341,105,111,0
29342,101,104,0
29343,97,96,0
29344,93,87,0
29345,89,77,0
29346,85,67,0
29347,81,57,0
29348,77,47,0
29349,73,37,0
29350,69,27,1
29351,69,27,0
29352,65,36,0
29353,61,44,0
29354,57,51,0
29355,53,57,0
29356,49,62,0
29357,45,66,0
29358,41,69,0
29359,37,71,0
29360,33,72,0
29361,29,72,0
29362,25,71,0
29363,21,69,0
29364,17,66,0
29365,13,62,0
29366,9,57,0
29367,5,51,0
29368,1,44,1
29369,1,44,0
29370,141,128,0
29371,137,136,0
29372,133,143,0
29373,129,149,0
29374,125,154,0
29375,121,158,0
29376,117,161,0
29377,113,163,0
29378,109,164,0
29379,105,164,0
29380,101,163,0
29381,97,161,0
29382,93,158,0
29383,89,154,0
29384,85,149,0
29385,81,143,0
29386,77,136,0
29387,73,128,0
29388,69,119,0
29389,65,109,0
29390,61,99,0
29391,57,89,0
29392,53,79,0
29393,49,69,0
29394,45,59,0
29395,41,49,1
29396,41,49,0
29397,37,58,0
29398,33,66,0
29399,29,73,0
29400,25,79,0
29401,21,84,0
29402,17,88,0
29403,13,91,0
29404,9,93,0
29405,5,94,0
29406,1,94,0
29407,149,51,0
29408,145,49,0
29409,141,46,0
29410,137,42,0
29411,133,37,0
29412,129,31,0
29413,125,24,0
29414,121,16,1
29415,121,16,0
29416,117,25,0
29417,113,33,0
29418,109,40,0
29419,105,46,0
29420,101,51,0
29421,97,55,0
29422,93,58,0
29423,89,60,0
29424,85,61,0
29425,81,61,0
29426,77,60,0
29427,73,58,0
29428,69,55,0
29429,65,51,0
29430,61,46,0
29431,57,40,0
29432,53,33,1
29433,53,33,0
29434,49,42,0
29435,45,50,0
29436,41,57,0
29437,37,63,0
29438,33,68,0
29439,29,72,0
29440,25,75,0
29441,21,77,0
29442,17,78,0
29443,13,78,0
29444,9,77,0
29445,5,75,0
29446,1,72,0
29447,141,91,0
29448,137,86,0
29449,133,80,1
29450,133,80,0
29451,129,89,0
29452,125,97,0
29453,121,104,0
29454,117,110,0
29455,113,115,0
29456,109,119,0
29457,105,122,0
29458,101,124,0
29459,97,125,0
29460,93,125,0
29461,89,124,0
29462,85,122,0
29463,81,119,0
29464,77,115,0
29465,73,110,0
29466,69,104,0
29467,65,97,0
29468,61,89,0
29469,57,80,0
29470,53,70,0
29471,49,60,0
29472,45,50,0
29473,41,40,1
29474,41,40,0
29475,37,49,0
29476,33,57,0
29477,29,64,0
29478,25,70,0
29479,21,75,0
29480,17,79,0
29481,13,82,0
29482,9,84,0
29483,5,85,0
29484,1,85,0
29485,149,13,0
29486,145,11,0
29487,141,8,0
29488,137,4,0
29489,133,-1,0
29490,129,-7,0
29491,125,-14,1
29492,125,-14,0
29493,121,-5,0
29494,117,3,0
29495,113,10,0
29496,109,16,0
29497,105,21,0
29498,101,25,0
29499,97,28,0
29500,93,30,0
29501,89,31,0
29502,85,31,0
29503,81,30,0
29504,77,28,0
29505,73,25,0
29506,69,21,0
29507,65,16,0
29508,61,10,1
29509,61,10,0
29510,57,19,0
29511,53,27,0
29512,49,34,0
29513,45,40,0
29514,41,45,0
29515,37,49,0
29516,33,52,0
29517,29,54,0
29518,25,55,0
29519,21,55,0
29520,17,54,0
29521,13,52,0
29522,9,49,0
29523,5,45,1
29524,5,45,0
29525,1,54,0
29526,141,52,0
29527,137,59,0
29528,133,65,0
29529,129,70,0
29530,125,74,0
29531,121,77,0
29532,117,79,0
29533,113,80,0
29534,109,80,0
29535,105,79,0
29536,101,77,0
29537,97,74,0
29538,93,70,0
29539,89,65,0
29540,85,59,0
29541,81,52,0
29542,77,44,0
29543,73,35,1
29544,73,35,0
29545,69,44,0
29546,65,52,0
29547,61,59,0
29548,57,65,0
29549,53,70,0
29550,49,74,0
29551,45,77,0
29552,41,79,0
29553,37,80,0
29554,33,80,0
29555,29,79,0
29556,25,77,0
29557,21,74,0
29558,17,70,0
29559,13,65,0
29560,9,59,0
29561,5,52,0
29562,1,44,1
29563,1,44,0
29564,149,148,0
29565,145,156,0
29566,141,163,0
29567,137,169,0
29568,133,174,0
29569,129,178,0
29570,125,181,0
29571,121,183,0
29572,117,184,0
29573,113,184,0
29574,109,183,0
29575,105,181,0
29576,101,178,0
29577,97,174,0
29578,93,169,0
29579,89,163,0
29580,85,156,0
29581,81,148,0
29582,77,139,0
29583,73,129,0
29584,69,119,0
29585,65,109,0
29586,61,99,0
29587,57,89,0
29588,53,79,0
29589,49,69,1
29590,49,69,0
29591,45,78,0
29592,41,86,0
29593,37,93,0
29594,33,99,0
29595,29,104,0
29596,25,108,0
29597,21,111,0
29598,17,113,0
29599,13,114,0
29600,9,114,0
29601,5,113,0
29602,1,111,0
29603,141,37,0
29604,137,33,0
29605,133,28,0
29606,129,22,0
29607,125,15,1
29608,125,15,0
29609,121,24,0
29610,117,32,0
29611,113,39,0
29612,109,45,0
29613,105,50,0
29614,101,54,0
29615,97,57,0
29616,93,59,0
29617,89,60,0
29618,85,60,0
29619,81,59,0
29620,77,57,0
29621,73,54,0
29622,69,50,0
29623,65,45,0
29624,61,39,0
29625,57,32,0
29626,53,24,1
29627,53,24,0
29628,49,33,0
29629,45,41,0
29630,41,48,0
29631,37,54,0
29632,33,59,0
29633,29,63,0
29634,25,66,0
29635,21,68,0
29636,17,69,0
29637,13,69,0
29638,9,68,0
29639,5,66,0
29640,1,63,0
29641,149,64,0
29642,145,59,0
29643,141,53,1
29644,141,53,0
29645,137,62,0
29646,133,70,0
29647,129,77,0
29648,125,83,0
29649,121,88,0
29650,117,92,0
29651,113,95,0
29652,109,97,0
29653,105,98,0
29654,101,98,0
29655,97,97,0
29656,93,95,0
29657,89,92,0
29658,85,88,0
29659,81,83,0
29660,77,77,0
29661,73,70,0
29662,69,62,0
29663,65,53,0
29664,61,43,1
29665,61,43,0
29666,57,52,0
29667,53,60,0
29668,49,67,0
29669,45,73,0
29670,41,78,0
29671,37,82,0
29672,33,85,0
29673,29,87,0
29674,25,88,0
29675,21,88,0
29676,17,87,0
29677,13,85,0
29678,9,82,0
29679,5,78,0
29680,1,73,0
29681,141,110,0
29682,137,103,0
29683,133,95,1
29684,133,95,0
29685,129,104,0
29686,125,112,0
29687,121,119,0
29688,117,125,0
29689,113,130,0
29690,109,134,0
29691,105,137,0
29692,101,139,0
29693,97,140,0
29694,93,140,0
29695,89,139,0
29696,85,137,0
29697,81,134,0
29698,77,130,0
29699,73,125,0
29700,69,119,0
29701,65,112,0
29702,61,104,0
29703,57,95,0
29704,53,85,0
29705,49,75,0
29706,45,65,0
29707,41,55,0
29708,37,45,1
29709,37,45,0
29710,33,54,0
29711,29,62,0
29712,25,69,0
29713,21,75,0
29714,17,80,0
29715,13,84,0
29716,9,87,0
29717,5,89,0
29718,1,90,0
29719,149,59,0
29720,145,58,0
29721,141,56,0
29722,137,53,0
29723,133,49,0
29724,129,44,0
29725,125,38,0
29726,121,31,1
29727,121,31,0
29728,117,40,0
29729,113,48,0
29730,109,55,0
29731,105,61,0
29732,101,66,0
29733,97,70,0
29734,93,73,0
29735,89,75,0
29736,85,76,0
29737,81,76,0
29738,77,75,0
29739,73,73,0
29740,69,70,0
29741,65,66,0
29742,61,61,0
29743,57,55,0
29744,53,48,0
29745,49,40,1
29746,49,40,0
29747,45,49,0
29748,41,57,0
29749,37,64,0
29750,33,70,0
29751,29,75,0
29752,25,79,0
29753,21,82,0
29754,17,84,0
29755,13,85,0
29756,9,85,0
29757,5,84,0
29758,1,82,0
29759,141,140,0
29760,137,136,1
29761,137,136,0
29762,133,145,0
29763,129,153,0
29764,125,160,0
29765,121,166,0
29766,117,171,0
29767,113,175,0
29768,109,178,0
29769,105,180,0
29770,101,181,0
29771,97,181,0
29772,93,180,0
29773,89,178,0
29774,85,175,0
29775,81,171,0
29776,77,166,0
29777,73,160,0
29778,69,153,0
29779,65,145,0
29780,61,136,0
29781,57,126,0
29782,53,116,0
29783,49,106,0
29784,45,96,0
29785,41,86,0
29786,37,76,0
29787,33,66,0
29788,29,56,1
29789,29,56,0
29790,25,65,0
29791,21,73,0
29792,17,80,0
29793,13,86,0
29794,9,91,0
29795,5,95,0
29796,1,98,0
29797,149,38,0
29798,145,39,0
29799,141,39,0
29800,137,38,0
29801,133,36,0
29802,129,33,0
29803,125,29,0
29804,121,24,0
29805,117,18,1
29806,117,18,0
29807,113,27,0
29808,109,35,0
29809,105,42,0
29810,101,48,0
29811,97,53,0
29812,93,57,0
29813,89,60,0
29814,85,62,0
29815,81,63,0
29816,77,63,0
29817,73,62,0
29818,69,60,0
29819,65,57,0
29820,61,53,0
29821,57,48,0
29822,53,42,0
29823,49,35,0
29824,45,27,0
29825,41,18,1
29826,41,18,0
29827,37,27,0
29828,33,35,0
29829,29,42,0
29830,25,48,0
29831,21,53,0
29832,17,57,0
29833,13,60,0
29834,9,62,0
29835,5,63,0
29836,1,63,0
29837,141,34,0
29838,137,32,0
29839,133,29,1
29840,133,29,0
29841,129,38,0
29842,125,46,0
29843,121,53,0
29844,117,59,0
29845,113,64,0
29846,109,68,0
29847,105,71,0
29848,101,73,0
29849,97,74,0
29850,93,74,0
29851,89,73,0
29852,85,71,0
29853,81,68,0
29854,77,64,0
29855,73,59,0
29856,69,53,0
29857,65,46,1
29858,65,46,0
29859,61,55,0
29860,57,63,0
29861,53,70,0
29862,49,76,0
29863,45,81,0
29864,41,85,0
29865,37,88,0
29866,33,90,0
29867,29,91,0
29868,25,91,0
29869,21,90,0
29870,17,88,0
29871,13,85,0
29872,9,81,0
29873,5,76,0
29874,1,70,0
29875,149,68,0
29876,145,60,1
29877,145,60,0
29878,141,69,0
29879,137,77,0
29880,133,84,0
29881,129,90,0
29882,125,95,0
29883,121,99,0
29884,117,102,0
29885,113,104,0
29886,109,105,0
29887,105,105,0
29888,101,104,0
29889,97,102,0
29890,93,99,0
29891,89,95,0
29892,85,90,0
29893,81,84,0
29894,77,77,0
29895,73,69,0
29896,69,60,1
29897,69,60,0
29898,65,69,0
29899,61,77,0
29900,57,84,0
29901,53,90,0
29902,49,95,0
29903,45,99,0
29904,41,102,0
29905,37,104,0
29906,33,105,0
29907,29,105,0
29908,25,104,0
29909,21,102,0
29910,17,99,0
29911,13,95,0
29912,9,90,0
29913,5,84,0
29914,1,77,1
29915,1,77,0
29916,141,138,0
29917,137,146,0
29918,133,153,0
29919,129,159,0
29920,125,164,0
29921,121,168,0
29922,117,171,0
29923,113,173,0
29924,109,174,0
29925,105,174,0
29926,101,173,0
29927,97,171,0
29928,93,168,0
29929,89,164,0
29930,85,159,0
29931,81,153,0
29932,77,146,0
29933,73,138,0
29934,69,129,0
29935,65,119,0
29936,61,109,0
29937,57,99,0
29938,53,89,0
29939,49,79,0
29940,45,69,1
29941,45,69,0
29942,41,78,0
29943,37,86,0
29944,33,93,0
29945,29,99,0
29946,25,104,0
29947,21,108,0
29948,17,111,0
29949,13,113,0
29950,9,114,0
29951,5,114,0
29952,1,113,0
29953,149,77,0
29954,145,74,0
29955,141,70,0
29956,137,65,0
29957,133,59,0
29958,129,52,0
29959,125,44,0
29960,121,35,1
29961,121,35,0
29962,117,44,0
29963,113,52,0
29964,109,59,0
29965,105,65,0
29966,101,70,0
29967,97,74,0
29968,93,77,0
29969,89,79,0
29970,85,80,0
29971,81,80,0
29972,77,79,0
29973,73,77,0
29974,69,74,0
29975,65,70,0
29976,61,65,1
29977,61,65,0
29978,57,74,0
29979,53,82,0
29980,49,89,0
29981,45,95,0
29982,41,100,0
29983,37,104,0
29984,33,107,0
29985,29,109,0
29986,25,110,0
29987,21,110,0
29988,17,109,0
29989,13,107,0
29990,9,104,0
29991,5,100,0
29992,1,95,0
29993,141,161,0
29994,137,154,0
29995,133,146,1
29996,133,146,0
29997,129,155,0
29998,125,163,0
29999,121,170,0
30000,117,176,0
30001,113,181,0
30002,109,185,0
30003,105,188,0
30004,101,190,0
30005,97,191,0
30006,93,191,0
30007,89,190,0
30008,85,188,0
30009,81,185,0
30010,77,181,0
30011,73,176,0
30012,69,170,0
30013,65,163,0
30014,61,155,0
30015,57,146,0
30016,53,136,0
30017,49,126,0
30018,45,116,0
30019,41,106,0
30020,37,96,0
30021,33,86,0
30022,29,76,1
30023,29,76,0
30024,25,85,0
30025,21,93,0
30026,17,100,0
30027,13,106,0
30028,9,111,0
30029,5,115,0
30030,1,118,0
30031,149,110,0
30032,145,111,0
30033,141,111,0
30034,137,110,0
30035,133,108,0
30036,129,105,0
30037,125,101,0
30038,121,96,0
30039,117,90,0
30040,113,83,0
30041,109,75,0
30042,105,66,0
30043,101,56,0
30044,97,46,1
30045,97,46,0
30046,93,55,0
30047,89,63,0
30048,85,70,0
30049,81,76,0
30050,77,81,0
30051,73,85,0
30052,69,88,0
30053,65,90,0
30054,61,91,0
30055,57,91,0
30056,53,90,0
30057,49,88,0
30058,45,85,0
30059,41,81,0
30060,37,76,0
30061,33,70,0
30062,29,63,0
30063,25,55,0
30064,21,46,0
30065,17,36,0
30066,13,26,1
30067,13,26,0
30068,9,35,0
30069,5,43,0
30070,1,50,0
30071,141,6,0
30072,137,11,0
30073,133,15,0
30074,129,18,0
30075,125,20,0
30076,121,21,0
30077,117,21,0
30078,113,20,1
30079,113,20,0
30080,109,29,0
30081,105,37,0
30082,101,44,0
30083,97,50,0
30084,93,55,0
30085,89,59,0
30086,85,62,0
30087,81,64,0
30088,77,65,0
30089,73,65,0
30090,69,64,0
30091,65,62,0
30092,61,59,0
30093,57,55,0
30094,53,50,0
30095,49,44,1
30096,49,44,0
30097,45,53,0
30098,41,61,0
30099,37,68,0
30100,33,74,0
30101,29,79,0
30102,25,83,0
30103,21,86,0
30104,17,88,0
30105,13,89,0
30106,9,89,0
30107,5,88,0
30108,1,86,0
30109,149,93,0
30110,145,89,1
30111,145,89,0
30112,141,98,0
30113,137,106,0
30114,133,113,0
30115,129,119,0
30116,125,124,0
30117,121,128,0
30118,117,131,0
30119,113,133,0
30120,109,134,0
30121,105,134,0
30122,101,133,0
30123,97,131,0
30124,93,128,0
30125,89,124,0
30126,85,119,0
30127,81,113,0
30128,77,106,0
30129,73,98,0
30130,69,89,0
30131,65,79,0
30132,61,69,0
30133,57,59,0
30134,53,49,0
30135,49,39,0
30136,45,29,1
30137,45,29,0
30138,41,38,0
30139,37,46,0
30140,33,53,0
30141,29,59,0
30142,25,64,0
30143,21,68,0
30144,17,71,0
30145,13,73,0
30146,9,74,0
30147,5,74,0
30148,1,73,0
30149,141,52,0
30150,137,49,1
30151,137,49,0
30152,133,58,0
30153,129,66,0
30154,125,73,0
30155,121,79,0
30156,117,84,0
30157,113,88,0
30158,109,91,0
30159,105,93,0
30160,101,94,0
30161,97,94,0
30162,93,93,0
30163,89,91,0
30164,85,88,0
30165,81,84,0
30166,77,79,0
30167,73,73,0
30168,69,66,0
30169,65,58,0
30170,61,49,0
30171,57,39,1
30172,57,39,0
30173,53,48,0
30174,49,56,0
30175,45,63,0
30176,41,69,0
30177,37,74,0
30178,33,78,0
30179,29,81,0
30180,25,83,0
30181,21,84,0
30182,17,84,0
30183,13,83,0
30184,9,81,0
30185,5,78,0
30186,1,74,0
30187,149,42,1
30188,149,42,0
30189,145,51,0
30190,141,59,0
30191,137,66,0
30192,133,72,0
30193,129,77,0
30194,125,81,0
30195,121,84,0
30196,117,86,0
30197,113,87,0
30198,109,87,0
30199,105,86,0
30200,101,84,0
30201,97,81,0
30202,93,77,0
30203,89,72,0
30204,85,66,0
30205,81,59,0
30206,77,51,0
30207,73,42,0
30208,69,32,1
30209,69,32,0
30210,65,41,0
30211,61,49,0
30212,57,56,0
30213,53,62,0
30214,49,67,0
30215,45,71,0
30216,41,74,0
30217,37,76,0
30218,33,77,0
30219,29,77,0
30220,25,76,0
30221,21,74,0
30222,17,71,0
30223,13,67,0
30224,9,62,0
30225,5,56,1
30226,5,56,0
30227,1,65,0
30228,141,119,0
30229,137,126,0
30230,133,132,0
30231,129,137,0
30232,125,141,0
30233,121,144,0
30234,117,146,0
30235,113,147,0
30236,109,147,0
30237,105,146,0
30238,101,144,0
30239,97,141,0
30240,93,137,0
30241,89,132,0
30242,85,126,0
30243,81,119,0
30244,77,111,0
30245,73,102,0
30246,69,92,0
30247,65,82,0
30248,61,72,0
30249,57,62,0
30250,53,52,1
30251,53,52,0
30252,49,61,0
30253,45,69,0
30254,41,76,0
30255,37,82,0
30256,33,87,0
30257,29,91,0
30258,25,94,0
30259,21,96,0
30260,17,97,0
30261,13,97,0
30262,9,96,0
30263,5,94,0
30264,1,91,0
30265,149,61,0
30266,145,56,0
30267,141,50,0
30268,137,43,0
30269,133,35,0
30270,129,26,0
30271,125,16,0
30272,121,6,1
30273,121,6,0
30274,117,15,0
30275,113,23,0
30276,109,30,0
30277,105,36,0
30278,101,41,0
30279,97,45,0
30280,93,48,0
30281,89,50,0
30282,85,51,0
30283,81,51,0
30284,77,50,0
30285,73,48,0
30286,69,45,0
30287,65,41,0
30288,61,36,1
30289,61,36,0
30290,57,45,0
30291,53,53,0
30292,49,60,0
30293,45,66,0
30294,41,71,0
30295,37,75,0
30296,33,78,0
30297,29,80,0
30298,25,81,0
30299,21,81,0
30300,17,80,0
30301,13,78,0
30302,9,75,0
30303,5,71,1
30304,5,71,0
30305,1,80,0
30306,141,145,0
30307,137,152,0
30308,133,158,0
30309,129,163,0
30310,125,167,0
30311,121,170,0
30312,117,172,0
30313,113,173,0
30314,109,173,0
30315,105,172,0
30316,101,170,0
30317,97,167,0
30318,93,163,0
30319,89,158,0
30320,85,152,0
30321,81,145,0
30322,77,137,0
30323,73,128,0
30324,69,118,0
30325,65,108,0
30326,61,98,0
30327,57,88,0
30328,53,78,0
30329,49,68,1
30330,49,68,0
30331,45,77,0
30332,41,85,0
30333,37,92,0
30334,33,98,0
30335,29,103,0
30336,25,107,0
30337,21,110,0
30338,17,112,0
30339,13,113,0
30340,9,113,0
30341,5,112,0
30342,1,110,0
30343,149,125,0
30344,145,121,0
30345,141,116,0
30346,137,110,0
30347,133,103,0
30348,129,95,0
30349,125,86,0
30350,121,76,0
30351,117,66,1
30352,117,66,0
30353,113,75,0
30354,109,83,0
30355,105,90,0
30356,101,96,0
30357,97,101,0
30358,93,105,0
30359,89,108,0
30360,85,110,0
30361,81,111,0
30362,77,111,0
30363,73,110,0
30364,69,108,0
30365,65,105,0
30366,61,101,0
30367,57,96,0
30368,53,90,0
30369,49,83,0
30370,45,75,0
30371,41,66,0
30372,37,56,1
30373,37,56,0
30374,33,65,0
30375,29,73,0
30376,25,80,0
30377,21,86,0
30378,17,91,0
30379,13,95,0
30380,9,98,0
30381,5,100,0
30382,1,101,0
30383,141,0,0
30384,137,-1,0
30385,133,-3,0
30386,129,-6,0
30387,125,-10,0
30388,121,-15,0
30389,117,-21,0
30390,113,-28,1
30391,113,-28,0
30392,109,-19,0
30393,105,-11,0
30394,101,-4,0
30395,97,2,0
30396,93,7,0
30397,89,11,0
30398,85,14,0
30399,81,16,0
30400,77,17,1
30401,77,17,0
30402,73,26,0
30403,69,34,0
30404,65,41,0
30405,61,47,0
30406,57,52,0
30407,53,56,0
30408,49,59,0
30409,45,61,1
30410,45,61,0
30411,41,70,0
30412,37,78,0
30413,33,85,0
30414,29,91,0
30415,25,96,0
30416,21,100,0
30417,17,103,0
30418,13,105,0
30419,9,106,0
30420,5,106,0
30421,1,105,0
30422,149,132,0
30423,145,129,0
30424,141,125,0
30425,137,120,0
30426,133,114,0
30427,129,107,0
30428,125,99,0
30429,121,90,0
30430,117,80,0
30431,113,70,0
30432,109,60,0
30433,105,50,1
30434,105,50,0
30435,101,59,0
30436,97,67,0
30437,93,74,0
30438,89,80,0
30439,85,85,0
30440,81,89,0
30441,77,92,0
30442,73,94,0
30443,69,95,0
30444,65,95,0
30445,61,94,0
30446,57,92,0
30447,53,89,0
30448,49,85,0
30449,45,80,0
30450,41,74,0
30451,37,67,0
30452,33,59,0
30453,29,50,0
30454,25,40,1
30455,25,40,0
30456,21,49,0
30457,17,57,0
30458,13,64,0
30459,9,70,0
30460,5,75,0
30461,1,79,0
30462,141,102,0
30463,137,104,0
30464,133,105,0
30465,129,105,0
30466,125,104,0
30467,121,102,0
30468,117,99,0
30469,113,95,0
30470,109,90,0
30471,105,84,0
30472,101,77,0
30473,97,69,1
30474,97,69,0
30475,93,78,0
30476,89,86,0
30477,85,93,0
30478,81,99,0
30479,77,104,0
30480,73,108,0
30481,69,111,0
30482,65,113,0
30483,61,114,0
30484,57,114,0
30485,53,113,0
30486,49,111,0
30487,45,108,0
30488,41,104,0
30489,37,99,0
30490,33,93,0
30491,29,86,0
30492,25,78,0
30493,21,69,0
30494,17,59,0
30495,13,49,0
30496,9,39,1
30497,9,39,0
30498,5,48,0
30499,1,56,0
30500,149,56,0
30501,145,62,0
30502,141,67,0
30503,137,71,0
30504,133,74,0
30505,129,76,0
30506,125,77,0
30507,121,77,0
30508,117,76,0
30509,113,74,0
30510,109,71,0
30511,105,67,0
30512,101,62,0
30513,97,56,0
30514,93,49,1
30515,93,49,0
30516,89,58,0
30517,85,66,0
30518,81,73,0
30519,77,79,0
30520,73,84,0
30521,69,88,0
30522,65,91,0
30523,61,93,0
30524,57,94,0
30525,53,94,0
30526,49,93,0
30527,45,91,0
30528,41,88,0
30529,37,84,0
30530,33,79,0
30531,29,73,0
30532,25,66,0
30533,21,58,1
30534,21,58,0
30535,17,67,0
30536,13,75,0
30537,9,82,0
30538,5,88,0
30539,1,93,0
30540,141,129,0
30541,137,132,0
30542,133,134,0
30543,129,135,0
30544,125,135,0
30545,121,134,0
30546,117,132,0
30547,113,129,0
30548,109,125,0
30549,105,120,0
30550,101,114,0
30551,97,107,0
30552,93,99,0
30553,89,90,0
30554,85,80,0
30555,81,70,0
30556,77,60,0
30557,73,50,1
30558,73,50,0
30559,69,59,0
30560,65,67,0
30561,61,74,0
30562,57,80,0
30563,53,85,0
30564,49,89,0
30565,45,92,0
30566,41,94,0
30567,37,95,0
30568,33,95,0
30569,29,94,0
30570,25,92,0
30571,21,89,0
30572,17,85,0
30573,13,80,0
30574,9,74,0
30575,5,67,0
30576,1,59,0
30577,149,3,1
30578,149,3,0
30579,145,12,0
30580,141,20,0
30581,137,27,0
30582,133,33,0
30583,129,38,0
30584,125,42,0
30585,121,45,0
30586,117,47,0
30587,113,48,0
30588,109,48,0
30589,105,47,0
30590,101,45,0
30591,97,42,1
30592,97,42,0
30593,93,51,0
30594,89,59,0
30595,85,66,0
30596,81,72,0
30597,77,77,0
30598,73,81,0
30599,69,84,0
30600,65,86,0
30601,61,87,0
30602,57,87,0
30603,53,86,0
30604,49,84,0
30605,45,81,0
30606,41,77,0
30607,37,72,0
30608,33,66,1
30609,33,66,0
30610,29,75,0
30611,25,83,0
30612,21,90,0
30613,17,96,0
30614,13,101,0
30615,9,105,0
30616,5,108,0
30617,1,110,0
30618,141,81,0
30619,137,81,0
30620,133,80,0
30621,129,78,0
30622,125,75,0
30623,121,71,0
30624,117,66,0
30625,113,60,0
30626,109,53,0
30627,105,45,0
30628,101,36,0
30629,97,26,0
30630,93,16,1
30631,93,16,0
30632,89,25,0
30633,85,33,0
30634,81,40,0
30635,77,46,0
30636,73,51,0
30637,69,55,0
30638,65,58,0
30639,61,60,0
30640,57,61,0
30641,53,61,0
30642,49,60,0
30643,45,58,0
30644,41,55,0
30645,37,51,0
30646,33,46,0
30647,29,40,1
30648,29,40,0
30649,25,49,0
30650,21,57,0
30651,17,64,0
30652,13,70,0
30653,9,75,0
30654,5,79,0
30655,1,82,0
30656,149,84,0
30657,145,85,0
30658,141,85,0
30659,137,84,0
30660,133,82,0
30661,129,79,0
30662,125,75,0
30663,121,70,0
30664,117,64,0
30665,113,57,1
30666,113,57,0
30667,109,66,0
30668,105,74,0
30669,101,81,0
30670,97,87,0
30671,93,92,0
30672,89,96,0
30673,85,99,0
30674,81,101,0
30675,77,102,0
30676,73,102,0
30677,69,101,0
30678,65,99,0
30679,61,96,0
30680,57,92,0
30681,53,87,0
30682,49,81,0
30683,45,74,0
30684,41,66,0
30685,37,57,1
30686,37,57,0
30687,33,66,0
30688,29,74,0
30689,25,81,0
30690,21,87,0
30691,17,92,0
30692,13,96,0
30693,9,99,0
30694,5,101,0
30695,1,102,0
30696,141,174,0
30697,137,173,0
30698,133,171,0
30699,129,168,0
30700,125,164,0
30701,121,159,0
30702,117,153,0
30703,113,146,0
30704,109,138,0
30705,105,129,0
30706,101,119,0
30707,97,109,0
30708,93,99,0
30709,89,89,1
30710,89,89,0
30711,85,98,0
30712,81,106,0
30713,77,113,0
30714,73,119,0
30715,69,124,0
30716,65,128,0
30717,61,131,0
30718,57,133,0
30719,53,134,0
30720,49,134,0
30721,45,133,0
30722,41,131,0
30723,37,128,0
30724,33,124,0
30725,29,119,0
30726,25,113,0
30727,21,106,0
30728,17,98,0
30729,13,89,0
30730,9,79,0
30731,5,69,0
30732,1,59,1
30733,1,59,0
30734,149,98,0
30735,145,106,0
30736,141,113,0
30737,137,119,0
30738,133,124,0
30739,129,128,0
30740,125,131,0
30741,121,133,0
30742,117,134,0
30743,113,134,0
30744,109,133,0
30745,105,131,0
30746,101,128,0
30747,97,124,0
30748,93,119,0
30749,89,113,0
30750,85,106,0
30751,81,98,0
30752,77,89,0
30753,73,79,0
30754,69,69,1
30755,69,69,0
30756,65,78,0
30757,61,86,0
30758,57,93,0
30759,53,99,0
30760,49,104,0
30761,45,108,0
30762,41,111,0
30763,37,113,0
30764,33,114,0
30765,29,114,0
30766,25,113,0
30767,21,111,0
30768,17,108,0
30769,13,104,0
30770,9,99,0
30771,5,93,0
30772,1,86,0
30773,141,-22,0
30774,137,-31,1
30775,137,-31,0
30776,133,-22,0
30777,129,-14,0
30778,125,-7,0
30779,121,-1,0
30780,117,4,0
30781,113,8,0
30782,109,11,0
30783,105,13,0
30784,101,14,0
30785,97,14,0
30786,93,13,0
30787,89,11,0
30788,85,8,0
30789,81,4,1
30790,81,4,0
30791,77,13,0
30792,73,21,0
30793,69,28,0
30794,65,34,0
30795,61,39,0
30796,57,43,0
30797,53,46,0
30798,49,48,0
30799,45,49,0
30800,41,49,0
30801,37,48,1
30802,37,48,0
30803,33,57,0
30804,29,65,0
30805,25,72,0
30806,21,78,0
30807,17,83,0
30808,13,87,0
30809,9,90,0
30810,5,92,0
30811,1,93,0
30812,149,150,0
30813,145,149,0
30814,141,147,0
30815,137,144,0
30816,133,140,0
30817,129,135,0
30818,125,129,0
30819,121,122,0
30820,117,114,0
30821,113,105,1
30822,113,105,0
30823,109,114,0
30824,105,122,0
30825,101,129,0
30826,97,135,0
30827,93,140,0
30828,89,144,0
30829,85,147,0
30830,81,149,0
30831,77,150,0
30832,73,150,0
30833,69,149,0
30834,65,147,0
30835,61,144,0
30836,57,140,0
30837,53,135,0
30838,49,129,0
30839,45,122,0
30840,41,114,0
30841,37,105,0
30842,33,95,0
30843,29,85,0
30844,25,75,0
30845,21,65,0
30846,17,55,0
30847,13,45,1
30848,13,45,0
30849,9,54,0
30850,5,62,0
30851,1,69,0
30852,141,89,0
30853,137,94,0
30854,133,98,0
30855,129,101,0
30856,125,103,0
30857,121,104,0
30858,117,104,0
30859,113,103,0
30860,109,101,0
30861,105,98,0
30862,101,94,0
30863,97,89,0
30864,93,83,0
30865,89,76,1
30866,89,76,0
30867,85,85,0
30868,81,93,0
30869,77,100,0
30870,73,106,0
30871,69,111,0
30872,65,115,0
30873,61,118,0
30874,57,120,0
30875,53,121,0
30876,49,121,0
30877,45,120,0
30878,41,118,0
30879,37,115,0
30880,33,111,0
