,X,Y,click
10064,5,70,0
10065,1,77,0
10066,141,83,0
10067,137,88,0
10068,133,92,0
10069,129,95,0
10070,125,97,0
10071,121,98,0
10072,117,98,0
10073,113,97,0
10074,109,95,0
10075,105,92,0
10076,101,88,0
10077,97,83,0
10078,93,77,0
10079,89,70,0
10080,85,62,0
10081,81,53,0
10082,77,43,0
10083,73,33,1
10084,73,33,0
10085,69,42,0
10086,65,50,0
10087,61,57,0
10088,57,63,0
10089,53,68,0
10090,49,72,0
10091,45,75,0
10092,41,77,0
10093,37,78,0
10094,33,78,0
10095,29,77,0
10096,25,75,0
10097,21,72,0
10098,17,68,0
10099,13,63,0
10100,9,57,0
10101,5,50,1
10102,5,50,0
10103,1,59,0
10104,149,163,0
10105,145,170,0
10106,141,176,0
10107,137,181,0
10108,133,185,0
10109,129,188,0
10110,125,190,0
10111,121,191,0
10112,117,191,0
10113,113,190,0
10114,109,188,0
10115,105,185,0
10116,101,181,0
10117,97,176,0
10118,93,170,0
10119,89,163,0
10120,85,155,0
10121,81,146,0
10122,77,136,0
10123,73,126,0
10124,69,116,0
10125,65,106,0
10126,61,96,0
10127,57,86,0
10128,53,76,0
10129,49,66,0
10130,45,56,1
10131,45,56,0
10132,41,65,0
10133,37,73,0
10134,33,80,0
10135,29,86,0
10136,25,91,0
10137,21,95,0
10138,17,98,0
10139,13,100,0
10140,9,101,0
10141,5,101,0
10142,1,100,0
10143,141,64,0
10144,137,61,0
10145,133,57,0
10146,129,52,0
10147,125,46,0
10148,121,39,0
10149,117,31,1
10150,117,31,0
10151,113,40,0
10152,109,48,0
10153,105,55,0
10154,101,61,0
10155,97,66,0
10156,93,70,0
10157,89,73,0
10158,85,75,0
10159,81,76,0
10160,77,76,0
10161,73,75,0
10162,69,73,0
10163,65,70,0
10164,61,66,0
10165,57,61,0
10166,53,55,0
10167,49,48,1
10168,49,48,0
10169,45,57,0
10170,41,65,0
10171,37,72,0
10172,33,78,0
10173,29,83,0
10174,25,87,0
10175,21,90,0
10176,17,92,0
10177,13,93,0
10178,9,93,0
10179,5,92,0
10180,1,90,0
10181,149,108,0
10182,145,104,0
10183,141,99,0
10184,137,93,0
10185,133,86,0
10186,129,78,0
10187,125,69,1
10188,125,69,0
10189,121,78,0
10190,117,86,0
10191,113,93,0
10192,109,99,0
10193,105,104,0
10194,101,108,0
10195,97,111,0
10196,93,113,0
10197,89,114,0
10198,85,114,0
10199,81,113,0
10200,77,111,0
10201,73,108,0
10202,69,104,0
10203,65,99,0
10204,61,93,0
10205,57,86,0
10206,53,78,0
10207,49,69,0
10208,45,59,0
10209,41,49,1
10210,41,49,0
10211,37,58,0
10212,33,66,0
10213,29,73,0
10214,25,79,0
10215,21,84,0
10216,17,88,0
10217,13,91,0
10218,9,93,0
10219,5,94,0
10220,1,94,0
10221,141,4,0
10222,137,2,0
10223,133,-1,0
10224,129,-5,0
10225,125,-10,0
10226,121,-16,0
10227,117,-23,1
10228,117,-23,0
10229,113,-14,0
10230,109,-6,0
10231,105,1,0
10232,101,7,0
10233,97,12,0
10234,93,16,0
10235,89,19,0
10236,85,21,0
10237,81,22,0
10238,77,22,0
10239,73,21,0
10240,69,19,0
10241,65,16,1
10242,65,16,0
10243,61,25,0
10244,57,33,0
10245,53,40,0
10246,49,46,0
10247,45,51,0
10248,41,55,0
10249,37,58,0
10250,33,60,0
10251,29,61,0
10252,25,61,0
10253,21,60,0
10254,17,58,0
10255,13,55,1
10256,13,55,0
10257,9,64,0
10258,5,72,0
10259,1,79,0
10260,149,169,0
10261,145,174,0
10262,141,178,0
10263,137,181,0
10264,133,183,0
10265,129,184,0
10266,125,184,0
10267,121,183,0
10268,117,181,0
10269,113,178,0
10270,109,174,0
10271,105,169,0
10272,101,163,0
10273,97,156,0
10274,93,148,0
10275,89,139,0
10276,85,129,0
10277,81,119,0
10278,77,109,0
10279,73,99,0
10280,69,89,0
10281,65,79,0
10282,61,69,1
10283,61,69,0
10284,57,78,0
10285,53,86,0
10286,49,93,0
10287,45,99,0
10288,41,104,0
10289,37,108,0
10290,33,111,0
10291,29,113,0
10292,25,114,0
10293,21,114,0
10294,17,113,0
10295,13,111,0
10296,9,108,0
10297,5,104,0
10298,1,99,0
10299,141,72,0
10300,137,65,0
10301,133,57,0
10302,129,48,0
10303,125,38,0
10304,121,28,1
10305,121,28,0
10306,117,37,0
10307,113,45,0
10308,109,52,0
10309,105,58,0
10310,101,63,0
10311,97,67,0
10312,93,70,0
10313,89,72,0
10314,85,73,0
10315,81,73,0
10316,77,72,0
10317,73,70,0
10318,69,67,0
10319,65,63,0
10320,61,58,0
10321,57,52,0
10322,53,45,1
10323,53,45,0
10324,49,54,0
10325,45,62,0
10326,41,69,0
10327,37,75,0
10328,33,80,0
10329,29,84,0
10330,25,87,0
10331,21,89,0
10332,17,90,0
10333,13,90,0
10334,9,89,0
10335,5,87,0
10336,1,84,0
10337,149,88,0
10338,145,83,0
10339,141,77,0
10340,137,70,0
10341,133,62,1
10342,133,62,0
10343,129,71,0
10344,125,79,0
10345,121,86,0
10346,117,92,0
10347,113,97,0
10348,109,101,0
10349,105,104,0
10350,101,106,0
10351,97,107,0
10352,93,107,0
10353,89,106,0
10354,85,104,0
10355,81,101,0
10356,77,97,0
10357,73,92,0
10358,69,86,0
10359,65,79,0
10360,61,71,0
10361,57,62,0
10362,53,52,1
10363,53,52,0
10364,49,61,0
10365,45,69,0
10366,41,76,0
10367,37,82,0
10368,33,87,0
10369,29,91,0
10370,25,94,0
10371,21,96,0
10372,17,97,0
10373,13,97,0
10374,9,96,0
10375,5,94,0
10376,1,91,0
10377,141,28,0
10378,137,23,0
10379,133,17,0
10380,129,10,0
10381,125,2,1
10382,125,2,0
10383,121,11,0
10384,117,19,0
10385,113,26,0
10386,109,32,0
10387,105,37,0
10388,101,41,0
10389,97,44,0
10390,93,46,0
10391,89,47,0
10392,85,47,0
10393,81,46,0
10394,77,44,0
10395,73,41,0
10396,69,37,1
10397,69,37,0
10398,65,46,0
10399,61,54,0
10400,57,61,0
10401,53,67,0
10402,49,72,0
10403,45,76,0
10404,41,79,0
10405,37,81,0
10406,33,82,0
10407,29,82,0
10408,25,81,0
10409,21,79,0
10410,17,76,0
10411,13,72,0
10412,9,67,1
10413,9,67,0
10414,5,76,0
10415,1,84,0
10416,149,131,0
10417,145,137,0
10418,141,142,0
10419,137,146,0
10420,133,149,0
10421,129,151,0
10422,125,152,0
10423,121,152,0
10424,117,151,0
10425,113,149,0
10426,109,146,0
10427,105,142,0
10428,101,137,0
10429,97,131,0
10430,93,124,0
10431,89,116,0
10432,85,107,0
10433,81,97,0
10434,77,87,0
10435,73,77,0
10436,69,67,0
10437,65,57,0
10438,61,47,1
10439,61,47,0
10440,57,56,0
10441,53,64,0
10442,49,71,0
10443,45,77,0
10444,41,82,0
10445,37,86,0
10446,33,89,0
10447,29,91,0
10448,25,92,0
10449,21,92,0
10450,17,91,0
10451,13,89,0
10452,9,86,0
10453,5,82,0
10454,1,77,0
10455,141,10,0
10456,137,3,0
10457,133,-5,0
10458,129,-14,1
10459,129,-14,0
10460,125,-5,0
10461,121,3,0
10462,117,10,0
10463,113,16,0
10464,109,21,0
10465,105,25,0
10466,101,28,0
10467,97,30,0
10468,93,31,0
10469,89,31,0
10470,85,30,0
10471,81,28,0
10472,77,25,1
10473,77,25,0
10474,73,34,0
10475,69,42,0
10476,65,49,0
10477,61,55,0
10478,57,60,0
10479,53,64,0
10480,49,67,0
10481,45,69,0
10482,41,70,0
10483,37,70,0
10484,33,69,0
10485,29,67,0
10486,25,64,1
10487,25,64,0
10488,21,73,0
10489,17,81,0
10490,13,88,0
10491,9,94,0
10492,5,99,0
10493,1,103,0
10494,149,179,0
10495,145,181,0
10496,141,182,0
10497,137,182,0
10498,133,181,0
10499,129,179,0
10500,125,176,0
10501,121,172,0
10502,117,167,0
10503,113,161,0
10504,109,154,0
10505,105,146,0
10506,101,137,0
10507,97,127,0
10508,93,117,0
10509,89,107,0
10510,85,97,0
10511,81,87,0
10512,77,77,0
10513,73,67,0
10514,69,57,0
10515,65,47,1
10516,65,47,0
10517,61,56,0
10518,57,64,0
10519,53,71,0
10520,49,77,0
10521,45,82,0
10522,41,86,0
10523,37,89,0
10524,33,91,0
10525,29,92,0
10526,25,92,0
10527,21,91,0
10528,17,89,0
10529,13,86,0
10530,9,82,0
10531,5,77,0
10532,1,71,0
10533,141,42,0
10534,137,34,1
10535,137,34,0
10536,133,43,0
10537,129,51,0
10538,125,58,0
10539,121,64,0
10540,117,69,0
10541,113,73,0
10542,109,76,0
10543,105,78,0
10544,101,79,0
10545,97,79,0
10546,93,78,0
10547,89,76,0
10548,85,73,0
10549,81,69,0
10550,77,64,0
10551,73,58,0
10552,69,51,0
10553,65,43,1
10554,65,43,0
10555,61,52,0
10556,57,60,0
10557,53,67,0
10558,49,73,0
10559,45,78,0
10560,41,82,0
10561,37,85,0
10562,33,87,0
10563,29,88,0
10564,25,88,0
10565,21,87,0
10566,17,85,0
10567,13,82,0
10568,9,78,0
10569,5,73,0
10570,1,67,0
10571,149,101,0
10572,145,93,0
10573,141,84,1
10574,141,84,0
10575,137,93,0
10576,133,101,0
10577,129,108,0
10578,125,114,0
10579,121,119,0
10580,117,123,0
10581,113,126,0
10582,109,128,0
10583,105,129,0
10584,101,129,0
10585,97,128,0
10586,93,126,0
10587,89,123,0
10588,85,119,0
10589,81,114,0
10590,77,108,0
10591,73,101,0
10592,69,93,0
10593,65,84,0
10594,61,74,0
10595,57,64,0
10596,53,54,0
10597,49,44,1
10598,49,44,0
10599,45,53,0
10600,41,61,0
10601,37,68,0
10602,33,74,0
10603,29,79,0
10604,25,83,0
10605,21,86,0
10606,17,88,0
10607,13,89,0
10608,9,89,0
10609,5,88,0
10610,1,86,0
10611,141,98,0
10612,137,94,0
10613,133,89,0
10614,129,83,0
10615,125,76,0
10616,121,68,1
10617,121,68,0
10618,117,77,0
10619,113,85,0
10620,109,92,0
10621,105,98,0
10622,101,103,0
10623,97,107,0
10624,93,110,0
10625,89,112,0
10626,85,113,0
10627,81,113,0
10628,77,112,0
10629,73,110,0
10630,69,107,0
10631,65,103,0
10632,61,98,0
10633,57,92,0
10634,53,85,0
10635,49,77,0
10636,45,68,0
10637,41,58,0
10638,37,48,1
10639,37,48,0
10640,33,57,0
10641,29,65,0
10642,25,72,0
10643,21,78,0
10644,17,83,0
10645,13,87,0
10646,9,90,0
10647,5,92,0
10648,1,93,0
10649,149,0,0
10650,145,-1,0
10651,141,-3,0
10652,137,-6,0
10653,133,-10,0
10654,129,-15,0
10655,125,-21,0
10656,121,-28,1
10657,121,-28,0
10658,117,-19,0
10659,113,-11,0
10660,109,-4,0
10661,105,2,0
10662,101,7,0
10663,97,11,0
10664,93,14,0
10665,89,16,0
10666,85,17,0
10667,81,17,0
10668,77,16,0
10669,73,14,1
10670,73,14,0
10671,69,23,0
10672,65,31,0
10673,61,38,0
10674,57,44,0
10675,53,49,0
10676,49,53,0
10677,45,56,0
10678,41,58,0
10679,37,59,0
10680,33,59,1
10681,33,59,0
10682,29,68,0
10683,25,76,0
10684,21,83,0
10685,17,89,0
10686,13,94,0
10687,9,98,0
10688,5,101,0
10689,1,103,0
10690,141,173,0
10691,137,173,0
10692,133,172,0
10693,129,170,0
10694,125,167,0
10695,121,163,0
10696,117,158,0
10697,113,152,0
10698,109,145,0
10699,105,137,0
10700,101,128,0
10701,97,118,0
10702,93,108,0
10703,89,98,0
10704,85,88,0
10705,81,78,0
10706,77,68,0
10707,73,58,0
10708,69,48,0
10709,65,38,0
10710,61,28,1
10711,61,28,0
10712,57,37,0
10713,53,45,0
10714,49,52,0
10715,45,58,0
10716,41,63,0
10717,37,67,0
10718,33,70,0
10719,29,72,0
10720,25,73,0
10721,21,73,0
10722,17,72,0
10723,13,70,0
10724,9,67,0
10725,5,63,0
10726,1,58,0
10727,149,54,0
10728,145,47,1
10729,145,47,0
10730,141,56,0
10731,137,64,0
10732,133,71,0
10733,129,77,0
10734,125,82,0
10735,121,86,0
10736,117,89,0
10737,113,91,0
10738,109,92,0
10739,105,92,0
10740,101,91,0
10741,97,89,0
10742,93,86,0
10743,89,82,0
10744,85,77,0
10745,81,71,0
10746,77,64,0
10747,73,56,0
10748,69,47,0
10749,65,37,1
10750,65,37,0
10751,61,46,0
10752,57,54,0
10753,53,61,0
10754,49,67,0
10755,45,72,0
10756,41,76,0
10757,37,79,0
10758,33,81,0
10759,29,82,0
10760,25,82,0
10761,21,81,0
10762,17,79,0
10763,13,76,0
10764,9,72,0
10765,5,67,0
10766,1,61,1
10767,1,61,0
10768,141,55,0
10769,137,63,0
10770,133,70,0
10771,129,76,0
10772,125,81,0
10773,121,85,0
10774,117,88,0
10775,113,90,0
10776,109,91,0
10777,105,91,0
10778,101,90,0
10779,97,88,0
10780,93,85,0
10781,89,81,0
10782,85,76,0
10783,81,70,0
10784,77,63,0
10785,73,55,0
10786,69,46,0
10787,65,36,1
10788,65,36,0
10789,61,45,0
10790,57,53,0
10791,53,60,0
10792,49,66,0
10793,45,71,0
10794,41,75,0
10795,37,78,0
10796,33,80,0
10797,29,81,0
10798,25,81,0
10799,21,80,0
10800,17,78,0
10801,13,75,0
10802,9,71,0
10803,5,66,0
10804,1,60,1
10805,1,60,0
10806,149,105,0
10807,145,113,0
10808,141,120,0
10809,137,126,0
10810,133,131,0
10811,129,135,0
10812,125,138,0
10813,121,140,0
10814,117,141,0
10815,113,141,0
10816,109,140,0
10817,105,138,0
10818,101,135,0
10819,97,131,0
10820,93,126,0
10821,89,120,0
10822,85,113,0
10823,81,105,0
10824,77,96,0
10825,73,86,0
10826,69,76,0
10827,65,66,0
10828,61,56,0
10829,57,46,1
10830,57,46,0
10831,53,55,0
10832,49,63,0
10833,45,70,0
10834,41,76,0
10835,37,81,0
10836,33,85,0
10837,29,88,0
10838,25,90,0
10839,21,91,0
10840,17,91,0
10841,13,90,0
10842,9,88,0
10843,5,85,0
10844,1,81,0
10845,141,52,0
10846,137,46,0
10847,133,39,0
10848,129,31,1
10849,129,31,0
10850,125,40,0
10851,121,48,0
10852,117,55,0
10853,113,61,0
10854,109,66,0
10855,105,70,0
10856,101,73,0
10857,97,75,0
10858,93,76,0
10859,89,76,0
10860,85,75,0
10861,81,73,0
10862,77,70,0
10863,73,66,0
10864,69,61,0
10865,65,55,0
10866,61,48,1
10867,61,48,0
10868,57,57,0
10869,53,65,0
10870,49,72,0
10871,45,78,0
10872,41,83,0
10873,37,87,0
10874,33,90,0
10875,29,92,0
10876,25,93,0
10877,21,93,0
10878,17,92,0
10879,13,90,0
10880,9,87,0
10881,5,83,0
10882,1,78,0
10883,149,28,0
10884,145,21,0
10885,141,13,0
10886,137,4,1
10887,137,4,0
10888,133,13,0
10889,129,21,0
10890,125,28,0
10891,121,34,0
10892,117,39,0
10893,113,43,0
10894,109,46,0
10895,105,48,0
10896,101,49,0
10897,97,49,0
10898,93,48,0
10899,89,46,0
10900,85,43,0
10901,81,39,0
10902,77,34,0
10903,73,28,1
10904,73,28,0
10905,69,37,0
10906,65,45,0
10907,61,52,0
10908,57,58,0
10909,53,63,0
10910,49,67,0
10911,45,70,0
10912,41,72,0
10913,37,73,0
10914,33,73,0
10915,29,72,0
10916,25,70,0
10917,21,67,0
10918,17,63,0
10919,13,58,1
10920,13,58,0
10921,9,67,0
10922,5,75,0
10923,1,82,0
10924,141,159,0
10925,137,164,0
10926,133,168,0
10927,129,171,0
10928,125,173,0
10929,121,174,0
10930,117,174,0
10931,113,173,0
10932,109,171,0
10933,105,168,0
10934,101,164,0
10935,97,159,0
10936,93,153,0
10937,89,146,0
10938,85,138,0
10939,81,129,0
10940,77,119,0
10941,73,109,0
10942,69,99,0
10943,65,89,0
10944,61,79,0
10945,57,69,0
10946,53,59,0
10947,49,49,0
10948,45,39,1
10949,45,39,0
10950,41,48,0
10951,37,56,0
10952,33,63,0
10953,29,69,0
10954,25,74,0
10955,21,78,0
10956,17,81,0
10957,13,83,0
10958,9,84,0
10959,5,84,0
10960,1,83,0
10961,149,59,0
10962,145,56,0
10963,141,52,0
10964,137,47,0
10965,133,41,0
10966,129,34,0
10967,125,26,1
10968,125,26,0
10969,121,35,0
10970,117,43,0
10971,113,50,0
10972,109,56,0
10973,105,61,0
10974,101,65,0
10975,97,68,0
10976,93,70,0
10977,89,71,0
10978,85,71,0
10979,81,70,0
10980,77,68,0
10981,73,65,0
10982,69,61,0
10983,65,56,0
10984,61,50,0
10985,57,43,0
10986,53,35,1
10987,53,35,0
10988,49,44,0
10989,45,52,0
10990,41,59,0
10991,37,65,0
10992,33,70,0
10993,29,74,0
10994,25,77,0
10995,21,79,0
10996,17,80,0
10997,13,80,0
10998,9,79,0
10999,5,77,0
11000,1,74,0
11001,141,60,0
11002,137,55,0
11003,133,49,1
11004,133,49,0
11005,129,58,0
11006,125,66,0
11007,121,73,0
11008,117,79,0
11009,113,84,0
11010,109,88,0
11011,105,91,0
11012,101,93,0
11013,97,94,0
11014,93,94,0
11015,89,93,0
11016,85,91,0
11017,81,88,0
11018,77,84,0
11019,73,79,0
11020,69,73,0
11021,65,66,0
11022,61,58,0
11023,57,49,1
11024,57,49,0
11025,53,58,0
11026,49,66,0
11027,45,73,0
11028,41,79,0
11029,37,84,0
11030,33,88,0
11031,29,91,0
11032,25,93,0
11033,21,94,0
11034,17,94,0
11035,13,93,0
11036,9,91,0
11037,5,88,0
11038,1,84,0
11039,149,49,0
11040,145,43,0
11041,141,36,0
11042,137,28,1
11043,137,28,0
11044,133,37,0
11045,129,45,0
11046,125,52,0
11047,121,58,0
11048,117,63,0
11049,113,67,0
11050,109,70,0
11051,105,72,0
11052,101,73,0
11053,97,73,0
11054,93,72,0
11055,89,70,0
11056,85,67,0
11057,81,63,0
11058,77,58,0
11059,73,52,0
11060,69,45,0
11061,65,37,0
11062,61,28,1
11063,61,28,0
11064,57,37,0
11065,53,45,0
11066,49,52,0
11067,45,58,0
11068,41,63,0
11069,37,67,0
11070,33,70,0
11071,29,72,0
11072,25,73,0
11073,21,73,0
11074,17,72,0
11075,13,70,0
11076,9,67,0
11077,5,63,0
11078,1,58,0
11079,141,21,0
11080,137,14,1
11081,137,14,0
11082,133,23,0
11083,129,31,0
11084,125,38,0
11085,121,44,0
11086,117,49,0
11087,113,53,0
11088,109,56,0
11089,105,58,0
11090,101,59,0
11091,97,59,0
11092,93,58,0
11093,89,56,0
11094,85,53,0
11095,81,49,0
11096,77,44,1
11097,77,44,0
11098,73,53,0
11099,69,61,0
11100,65,68,0
11101,61,74,0
11102,57,79,0
11103,53,83,0
11104,49,86,0
11105,45,88,0
11106,41,89,0
11107,37,89,0
11108,33,88,0
11109,29,86,0
11110,25,83,0
11111,21,79,0
11112,17,74,0
11113,13,68,0
11114,9,61,0
11115,5,53,1
11116,5,53,0
11117,1,62,0
11118,149,105,0
11119,145,112,0
11120,141,118,0
11121,137,123,0
11122,133,127,0
11123,129,130,0
11124,125,132,0
11125,121,133,0
11126,117,133,0
11127,113,132,0
11128,109,130,0
11129,105,127,0
11130,101,123,0
11131,97,118,0
11132,93,112,0
11133,89,105,0
11134,85,97,0
11135,81,88,0
11136,77,78,0
11137,73,68,0
11138,69,58,0
11139,65,48,1
11140,65,48,0
11141,61,57,0
11142,57,65,0
11143,53,72,0
11144,49,78,0
11145,45,83,0
11146,41,87,0
11147,37,90,0
11148,33,92,0
11149,29,93,0
11150,25,93,0
11151,21,92,0
11152,17,90,0
11153,13,87,0
11154,9,83,0
11155,5,78,0
11156,1,72,0
11157,141,99,0
11158,137,91,0
11159,133,82,0
11160,129,72,0
11161,125,62,1
11162,125,62,0
11163,121,71,0
11164,117,79,0
11165,113,86,0
11166,109,92,0
11167,105,97,0
11168,101,101,0
11169,97,104,0
11170,93,106,0
11171,89,107,0
11172,85,107,0
11173,81,106,0
11174,77,104,0
11175,73,101,0
11176,69,97,0
11177,65,92,0
11178,61,86,0
11179,57,79,0
11180,53,71,0
11181,49,62,0
11182,45,52,0
11183,41,42,0
11184,37,32,1
11185,37,32,0
11186,33,41,0
11187,29,49,0
11188,25,56,0
11189,21,62,0
11190,17,67,0
11191,13,71,0
11192,9,74,0
11193,5,76,0
11194,1,77,0
11195,149,37,0
11196,145,36,0
11197,141,34,0
11198,137,31,0
11199,133,27,0
11200,129,22,0
11201,125,16,0
11202,121,9,1
11203,121,9,0
11204,117,18,0
11205,113,26,0
11206,109,33,0
11207,105,39,0
11208,101,44,0
11209,97,48,0
11210,93,51,0
11211,89,53,0
11212,85,54,0
11213,81,54,0
11214,77,53,0
11215,73,51,0
11216,69,48,0
11217,65,44,0
11218,61,39,1
11219,61,39,0
11220,57,48,0
11221,53,56,0
11222,49,63,0
11223,45,69,0
11224,41,74,0
11225,37,78,0
11226,33,81,0
11227,29,83,0
11228,25,84,0
11229,21,84,0
11230,17,83,0
11231,13,81,0
11232,9,78,0
11233,5,74,0
11234,1,69,0
11235,141,117,0
11236,137,110,1
11237,137,110,0
11238,133,119,0
11239,129,127,0
11240,125,134,0
11241,121,140,0
11242,117,145,0
11243,113,149,0
11244,109,152,0
11245,105,154,0
11246,101,155,0
11247,97,155,0
11248,93,154,0
11249,89,152,0
11250,85,149,0
11251,81,145,0
11252,77,140,0
11253,73,134,0
11254,69,127,0
11255,65,119,0
11256,61,110,0
11257,57,100,0
11258,53,90,0
11259,49,80,0
11260,45,70,0
11261,41,60,0
11262,37,50,1
11263,37,50,0
11264,33,59,0
11265,29,67,0
11266,25,74,0
11267,21,80,0
11268,17,85,0
11269,13,89,0
11270,9,92,0
11271,5,94,0
11272,1,95,0
11273,149,67,0
11274,145,66,0
11275,141,64,0
11276,137,61,0
11277,133,57,0
11278,129,52,0
11279,125,46,0
11280,121,39,0
11281,117,31,1
11282,117,31,0
11283,113,40,0
11284,109,48,0
11285,105,55,0
11286,101,61,0
11287,97,66,0
11288,93,70,0
11289,89,73,0
11290,85,75,0
11291,81,76,0
11292,77,76,0
11293,73,75,0
11294,69,73,0
11295,65,70,0
11296,61,66,0
11297,57,61,0
11298,53,55,1
11299,53,55,0
11300,49,64,0
11301,45,72,0
11302,41,79,0
11303,37,85,0
11304,33,90,0
11305,29,94,0
11306,25,97,0
11307,21,99,0
11308,17,100,0
11309,13,100,0
11310,9,99,0
11311,5,97,0
11312,1,94,0
11313,141,115,0
11314,137,110,0
11315,133,104,0
11316,129,97,0
11317,125,89,0
11318,121,80,1
11319,121,80,0
11320,117,89,0
11321,113,97,0
11322,109,104,0
11323,105,110,0
11324,101,115,0
11325,97,119,0
11326,93,122,0
11327,89,124,0
11328,85,125,0
11329,81,125,0
11330,77,124,0
11331,73,122,0
11332,69,119,0
11333,65,115,0
11334,61,110,0
11335,57,104,0
11336,53,97,0
11337,49,89,0
11338,45,80,0
11339,41,70,0
11340,37,60,0
11341,33,50,1
11342,33,50,0
11343,29,59,0
11344,25,67,0
11345,21,74,0
11346,17,80,0
11347,13,85,0
11348,9,89,0
11349,5,92,0
11350,1,94,0
11351,149,101,0
11352,145,101,0
11353,141,100,0
11354,137,98,0
11355,133,95,0
11356,129,91,0
11357,125,86,0
11358,121,80,0
11359,117,73,0
11360,113,65,1
11361,113,65,0
11362,109,74,0
11363,105,82,0
11364,101,89,0
11365,97,95,0
11366,93,100,0
11367,89,104,0
11368,85,107,0
11369,81,109,0
11370,77,110,0
11371,73,110,0
11372,69,109,0
11373,65,107,0
11374,61,104,0
11375,57,100,0
11376,53,95,0
11377,49,89,0
11378,45,82,0
11379,41,74,0
11380,37,65,0
11381,33,55,0
11382,29,45,1
11383,29,45,0
11384,25,54,0
11385,21,62,0
11386,17,69,0
11387,13,75,0
11388,9,80,0
11389,5,84,0
11390,1,87,0
11391,141,98,0
11392,137,99,0
11393,133,99,0
11394,129,98,0
11395,125,96,0
11396,121,93,0
11397,117,89,0
11398,113,84,0
11399,109,78,0
11400,105,71,0
11401,101,63,1
11402,101,63,0
11403,97,72,0
11404,93,80,0
11405,89,87,0
11406,85,93,0
11407,81,98,0
11408,77,102,0
11409,73,105,0
11410,69,107,0
11411,65,108,0
11412,61,108,0
11413,57,107,0
11414,53,105,0
11415,49,102,0
11416,45,98,0
11417,41,93,0
11418,37,87,0
11419,33,80,0
11420,29,72,0
11421,25,63,0
11422,21,53,1
11423,21,53,0
11424,17,62,0
11425,13,70,0
11426,9,77,0
11427,5,83,0
11428,1,88,0
11429,149,48,0
11430,145,51,0
11431,141,53,0
11432,137,54,0
11433,133,54,0
11434,129,53,0
11435,125,51,0
11436,121,48,0
11437,117,44,0
11438,113,39,0
11439,109,33,0
11440,105,26,0
11441,101,18,0
11442,97,9,1
11443,97,9,0
11444,93,18,0
11445,89,26,0
11446,85,33,0
11447,81,39,0
11448,77,44,0
11449,73,48,0
11450,69,51,0
11451,65,53,0
11452,61,54,0
11453,57,54,0
11454,53,53,0
11455,49,51,0
11456,45,48,0
11457,41,44,0
11458,37,39,0
11459,33,33,1
11460,33,33,0
11461,29,42,0
11462,25,50,0
11463,21,57,0
11464,17,63,0
11465,13,68,0
11466,9,72,0
11467,5,75,0
11468,1,77,0
11469,141,85,0
11470,137,85,0
11471,133,84,0
11472,129,82,0
11473,125,79,0
11474,121,75,0
11475,117,70,0
11476,113,64,0
11477,109,57,0
11478,105,49,0
11479,101,40,1
11480,101,40,0
11481,97,49,0
11482,93,57,0
11483,89,64,0
11484,85,70,0
11485,81,75,0
11486,77,79,0
11487,73,82,0
11488,69,84,0
11489,65,85,0
11490,61,85,0
11491,57,84,0
11492,53,82,0
11493,49,79,0
11494,45,75,0
11495,41,70,0
11496,37,64,0
11497,33,57,1
11498,33,57,0
11499,29,66,0
11500,25,74,0
11501,21,81,0
11502,17,87,0
11503,13,92,0
11504,9,96,0
11505,5,99,0
11506,1,101,0
11507,149,116,0
11508,145,116,0
11509,141,115,0
11510,137,113,0
11511,133,110,0
11512,129,106,0
11513,125,101,0
11514,121,95,0
11515,117,88,0
11516,113,80,0
11517,109,71,1
11518,109,71,0
11519,105,80,0
11520,101,88,0
11521,97,95,0
11522,93,101,0
11523,89,106,0
11524,85,110,0
11525,81,113,0
11526,77,115,0
11527,73,116,0
11528,69,116,0
11529,65,115,0
11530,61,113,0
11531,57,110,0
11532,53,106,0
11533,49,101,0
11534,45,95,0
11535,41,88,0
11536,37,80,0
11537,33,71,0
11538,29,61,1
11539,29,61,0
11540,25,70,0
11541,21,78,0
11542,17,85,0
11543,13,91,0
11544,9,96,0
11545,5,100,0
11546,1,103,0
11547,141,105,0
11548,137,106,0
11549,133,106,0
11550,129,105,0
11551,125,103,0
11552,121,100,0
11553,117,96,0
11554,113,91,0
11555,109,85,0
11556,105,78,0
11557,101,70,0
11558,97,61,1
11559,97,61,0
11560,93,70,0
11561,89,78,0
11562,85,85,0
11563,81,91,0
11564,77,96,0
11565,73,100,0
11566,69,103,0
11567,65,105,0
11568,61,106,0
11569,57,106,0
11570,53,105,0
11571,49,103,0
11572,45,100,0
11573,41,96,0
11574,37,91,0
11575,33,85,0
11576,29,78,0
11577,25,70,1
11578,25,70,0
11579,21,79,0
11580,17,87,0
11581,13,94,0
11582,9,100,0
11583,5,105,0
11584,1,109,0
11585,149,117,0
11586,145,119,0
11587,141,120,0
11588,137,120,0
11589,133,119,0
11590,129,117,0
11591,125,114,0
11592,121,110,0
11593,117,105,0
11594,113,99,0
11595,109,92,0
11596,105,84,0
11597,101,75,0
11598,97,65,1
11599,97,65,0
11600,93,74,0
11601,89,82,0
11602,85,89,0
11603,81,95,0
11604,77,100,0
11605,73,104,0
11606,69,107,0
11607,65,109,0
11608,61,110,0
11609,57,110,0
11610,53,109,0
11611,49,107,0
11612,45,104,0
11613,41,100,0
11614,37,95,0
11615,33,89,0
